STATION,NAME,DATE,DAPR,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00414525,"JACKSONVILLE, TX US",1961-06-19,,,,1.47,0,0,72,62,71
USC00414525,"JACKSONVILLE, TX US",1961-06-20,,,,0,0,0,83,64,80
USC00414525,"JACKSONVILLE, TX US",1961-06-21,,,,0,0,0,84,64,81
USC00414525,"JACKSONVILLE, TX US",1961-06-22,,,,0,0,0,88,65,87
USC00414525,"JACKSONVILLE, TX US",1961-06-23,,,,0,0,0,92,67,86
USC00414525,"JACKSONVILLE, TX US",1961-06-24,,,,0,0,0,89,70,70
USC00414525,"JACKSONVILLE, TX US",1961-06-25,,,,0.77,0,0,73,65,73
USC00414525,"JACKSONVILLE, TX US",1961-06-26,,,,0,0,0,83,66,79
USC00414525,"JACKSONVILLE, TX US",1961-06-27,,,,0,0,0,85,64,83
USC00414525,"JACKSONVILLE, TX US",1961-06-28,,,,0,0,0,90,69,83
USC00414525,"JACKSONVILLE, TX US",1961-06-29,,,,0,0,0,89,70,85
USC00414525,"JACKSONVILLE, TX US",1961-06-30,,,,0,0,0,89,68,83
USC00414525,"JACKSONVILLE, TX US",1962-03-01,,,,0,0,0,47,24,44
USC00414525,"JACKSONVILLE, TX US",1962-03-02,,,,0,0,0,59,30,54
USC00414525,"JACKSONVILLE, TX US",1962-03-03,,,,0,0,0,64,42,62
USC00414525,"JACKSONVILLE, TX US",1962-03-04,,,,0,0,0,66,33,55
USC00414525,"JACKSONVILLE, TX US",1962-03-05,,,,0,0,0,55,33,46
USC00414525,"JACKSONVILLE, TX US",1962-03-06,,,,0,0,0,62,31,56
USC00414525,"JACKSONVILLE, TX US",1962-03-07,,,,0,0,0,64,38,59
USC00414525,"JACKSONVILLE, TX US",1962-03-08,,,,0.08,0,0,68,52,66
USC00414525,"JACKSONVILLE, TX US",1962-03-09,,,,0.3,0,0,67,46,62
USC00414525,"JACKSONVILLE, TX US",1962-03-10,,,,0.51,0,0,72,47,69
USC00414525,"JACKSONVILLE, TX US",1962-03-11,,,,0,0,0,69,48,62
USC00414525,"JACKSONVILLE, TX US",1962-03-12,,,,0,0,0,66,39,57
USC00414525,"JACKSONVILLE, TX US",1962-03-13,,,,0,0,0,62,38,55
USC00414525,"JACKSONVILLE, TX US",1962-03-14,,,,0.29,0,0,55,33,34
USC00414525,"JACKSONVILLE, TX US",1962-03-15,,,,0,0,0,55,33,51
USC00414525,"JACKSONVILLE, TX US",1962-03-16,,,,0,0,0,69,34,63
USC00414525,"JACKSONVILLE, TX US",1962-03-17,,,,0,0,0,72,40,62
USC00414525,"JACKSONVILLE, TX US",1962-03-18,,,,0,0,0,74,43,68
USC00414525,"JACKSONVILLE, TX US",1962-03-19,,,,0,0,0,75,54,70
USC00414525,"JACKSONVILLE, TX US",1962-03-20,,,,0.07,0,0,74,61,67
USC00414525,"JACKSONVILLE, TX US",1962-03-21,,,,0,0,0,70,50,65
USC00414525,"JACKSONVILLE, TX US",1962-03-22,,,,0,0,0,74,50,65
USC00414525,"JACKSONVILLE, TX US",1962-03-23,,,,0,0,0,78,44,72
USC00414525,"JACKSONVILLE, TX US",1962-03-24,,,,0,0,0,72,54,68
USC00414525,"JACKSONVILLE, TX US",1962-03-25,,,,0,0,0,68,47,61
USC00414525,"JACKSONVILLE, TX US",1962-03-26,,,,0,0,0,74,47,70
USC00414525,"JACKSONVILLE, TX US",1962-03-27,,,,0,0,0,82,48,76
USC00414525,"JACKSONVILLE, TX US",1962-03-28,,,,0,0,0,82,52,74
USC00414525,"JACKSONVILLE, TX US",1962-03-29,,,,0,0,0,79,57,73
USC00414525,"JACKSONVILLE, TX US",1962-03-30,,,,0.58,0,0,73,54,56
USC00414525,"JACKSONVILLE, TX US",1962-03-31,,,,0,0,0,61,45,60
USC00414525,"JACKSONVILLE, TX US",1962-04-01,,,,0,0,0,62,43,52
USC00414525,"JACKSONVILLE, TX US",1962-04-02,,,,0,0,0,64,38,59
USC00414525,"JACKSONVILLE, TX US",1962-04-03,,,,0,0,0,71,40,65
USC00414525,"JACKSONVILLE, TX US",1962-04-04,,,,0,0,0,65,52,59
USC00414525,"JACKSONVILLE, TX US",1962-04-05,,,,0.23,0,0,59,50,59
USC00414525,"JACKSONVILLE, TX US",1962-04-06,,,,0.07,0,0,64,53,60
USC00414525,"JACKSONVILLE, TX US",1962-04-07,,,,0,0,0,70,54,68
USC00414525,"JACKSONVILLE, TX US",1962-04-08,,,,0,0,0,78,55,70
USC00414525,"JACKSONVILLE, TX US",1962-04-09,,,,0,0,0,76,48,74
USC00414525,"JACKSONVILLE, TX US",1962-04-10,,,,0,0,0,81,64,78
USC00414525,"JACKSONVILLE, TX US",1962-04-11,,,,0.81,0,0,78,60,60
USC00414525,"JACKSONVILLE, TX US",1962-04-12,,,,0.14,0,0,72,50,70
USC00414525,"JACKSONVILLE, TX US",1962-04-13,,,,0,0,0,79,47,75
USC00414525,"JACKSONVILLE, TX US",1962-04-14,,,,0,0,0,83,55,78
USC00414525,"JACKSONVILLE, TX US",1962-04-15,,,,0,0,0,78,62,70
USC00414525,"JACKSONVILLE, TX US",1962-04-16,,,,0,0,0,71,47,66
USC00414525,"JACKSONVILLE, TX US",1962-04-17,,,,0,0,0,72,54,71
USC00414525,"JACKSONVILLE, TX US",1962-04-18,,,,0,0,0,80,57,77
USC00414525,"JACKSONVILLE, TX US",1962-04-19,,,,0,0,0,84,57,80
USC00414525,"JACKSONVILLE, TX US",1962-04-20,,,,0,0,0,83,60,78
USC00414525,"JACKSONVILLE, TX US",1962-04-21,,,,0,0,0,83,60,79
USC00414525,"JACKSONVILLE, TX US",1962-04-22,,,,0,0,0,80,62,71
USC00414525,"JACKSONVILLE, TX US",1962-04-23,,,,0.52,0,0,71,61,67
USC00414525,"JACKSONVILLE, TX US",1962-04-24,,,,1.96,0,0,67,60,61
USC00414525,"JACKSONVILLE, TX US",1962-04-25,,,,0,0,0,71,57,69
USC00414525,"JACKSONVILLE, TX US",1962-04-26,,,,0,0,0,81,61,79
USC00414525,"JACKSONVILLE, TX US",1962-04-27,,,,1.53,0,0,79,60,71
USC00414525,"JACKSONVILLE, TX US",1962-04-28,,,,0,0,0,83,62,77
USC00414525,"JACKSONVILLE, TX US",1962-04-29,,,,0,0,0,85,65,82
USC00414525,"JACKSONVILLE, TX US",1962-04-30,,,,0,0,0,83,71,78
USC00414525,"JACKSONVILLE, TX US",1962-05-01,,,,2.36,0,0,74,58,71
USC00414525,"JACKSONVILLE, TX US",1962-05-02,,,,0,0,0,77,52,74
USC00414525,"JACKSONVILLE, TX US",1962-05-03,,,,0,0,0,78,55,75
USC00414525,"JACKSONVILLE, TX US",1962-05-04,,,,0,0,0,80,57,76
USC00414525,"JACKSONVILLE, TX US",1962-05-05,,,,0,0,0,83,61,80
USC00414525,"JACKSONVILLE, TX US",1962-05-06,,,,0,0,0,85,60,85
USC00414525,"JACKSONVILLE, TX US",1962-05-07,,,,0,0,0,85,62,80
USC00414525,"JACKSONVILLE, TX US",1962-05-08,,,,0,0,0,84,64,81
USC00414525,"JACKSONVILLE, TX US",1962-05-09,,,,0,0,0,85,62,82
USC00414525,"JACKSONVILLE, TX US",1962-05-10,,,,0,0,0,84,60,79
USC00414525,"JACKSONVILLE, TX US",1962-05-11,,,,0,0,0,84,66,82
USC00414525,"JACKSONVILLE, TX US",1962-05-12,,,,0,0,0,86,65,82
USC00414525,"JACKSONVILLE, TX US",1962-05-13,,,,0,0,0,86,66,83
USC00414525,"JACKSONVILLE, TX US",1962-05-14,,,,0,0,0,87,68,83
USC00414525,"JACKSONVILLE, TX US",1962-05-15,,,,0,0,0,85,70,75
USC00414525,"JACKSONVILLE, TX US",1962-05-16,,,,0,0,0,84,70,80
USC00414525,"JACKSONVILLE, TX US",1962-05-17,,,,0,0,0,87,68,84
USC00414525,"JACKSONVILLE, TX US",1962-05-18,,,,0,0,0,86,68,82
USC00414525,"JACKSONVILLE, TX US",1962-05-19,,,,0,0,0,87,70,80
USC00414525,"JACKSONVILLE, TX US",1962-05-20,,,,0,0,0,88,61,81
USC00414525,"JACKSONVILLE, TX US",1962-05-21,,,,0,0,0,82,61,81
USC00414525,"JACKSONVILLE, TX US",1962-05-22,,,,0,0,0,85,65,82
USC00414525,"JACKSONVILLE, TX US",1962-05-23,,,,0,0,0,87,69,83
USC00414525,"JACKSONVILLE, TX US",1962-05-24,,,,0,0,0,84,69,84
USC00414525,"JACKSONVILLE, TX US",1962-05-25,,,,0,0,0,89,72,85
USC00414525,"JACKSONVILLE, TX US",1962-05-26,,,,0,0,0,90,72,81
USC00414525,"JACKSONVILLE, TX US",1962-05-27,,,,0,0,0,90,72,80
USC00414525,"JACKSONVILLE, TX US",1962-05-28,,,,0,0,0,86,75,81
USC00414525,"JACKSONVILLE, TX US",1962-05-29,,,,0.25,0,0,83,61,82
USC00414525,"JACKSONVILLE, TX US",1962-05-30,,,,0.4,0,0,87,60,85
USC00414525,"JACKSONVILLE, TX US",1962-05-31,,,,0.07,0,0,85,73,78
USC00414525,"JACKSONVILLE, TX US",1962-06-04,,,,0.35,0,0,79,65,76
USC00414525,"JACKSONVILLE, TX US",1962-06-05,,,,0,0,0,86,66,85
USC00414525,"JACKSONVILLE, TX US",1962-06-06,,,,0,0,0,88,74,85
USC00414525,"JACKSONVILLE, TX US",1962-06-07,,,,0,0,0,87,71,83
USC00414525,"JACKSONVILLE, TX US",1962-06-08,,,,0.57,0,0,87,67,85
USC00414525,"JACKSONVILLE, TX US",1962-06-09,,,,0.97,0,0,86,68,83
USC00414525,"JACKSONVILLE, TX US",1962-06-11,,,,0,0,0,91,70,85
USC00414525,"JACKSONVILLE, TX US",1962-06-12,,,,1.89,0,0,89,68,78
USC00414525,"JACKSONVILLE, TX US",1962-06-13,,,,0,0,0,88,70,75
USC00414525,"JACKSONVILLE, TX US",1962-06-15,,,,0,0,0,86,66,83
USC00414525,"JACKSONVILLE, TX US",1962-06-19,,,,2.09,0,0,89,69,80
USC00414525,"JACKSONVILLE, TX US",1962-06-20,,,,0,0,0,89,69,81
USC00414525,"JACKSONVILLE, TX US",1962-06-21,,,,0,0,0,88,69,85
USC00414525,"JACKSONVILLE, TX US",1962-06-23,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-06-24,,,,0,0,0,90,73,83
USC00414525,"JACKSONVILLE, TX US",1962-06-26,,,,1.19,0,0,88,69,84
USC00414525,"JACKSONVILLE, TX US",1962-06-28,,,,1.97,0,0,84,67,71
USC00414525,"JACKSONVILLE, TX US",1962-06-29,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-06-30,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-07-01,,,,0.71,0,0,86,63,83
USC00414525,"JACKSONVILLE, TX US",1962-07-02,,,,0,0,0,89,70,82
USC00414525,"JACKSONVILLE, TX US",1962-07-03,,,,0,0,0,89,70,88
USC00414525,"JACKSONVILLE, TX US",1962-07-04,,,,0,0,0,101,72,87
USC00414525,"JACKSONVILLE, TX US",1962-07-05,,,,0,0,0,90,72,89
USC00414525,"JACKSONVILLE, TX US",1962-07-06,,,,0,0,0,90,71,90
USC00414525,"JACKSONVILLE, TX US",1962-07-07,,,,0,0,0,91,70,90
USC00414525,"JACKSONVILLE, TX US",1962-07-08,,,,0,0,0,92,79,90
USC00414525,"JACKSONVILLE, TX US",1962-07-09,,,,0,0,0,93,74,90
USC00414525,"JACKSONVILLE, TX US",1962-07-10,,,,0,0,0,92,75,89
USC00414525,"JACKSONVILLE, TX US",1962-07-11,,,,0,0,0,92,74,90
USC00414525,"JACKSONVILLE, TX US",1962-07-12,,,,0,0,0,93,73,91
USC00414525,"JACKSONVILLE, TX US",1962-07-13,,,,0,0,0,93,73,91
USC00414525,"JACKSONVILLE, TX US",1962-07-14,,,,0,0,0,93,72,89
USC00414525,"JACKSONVILLE, TX US",1962-07-15,,,,0,0,0,94,72,89
USC00414525,"JACKSONVILLE, TX US",1962-07-16,,,,0,0,0,94,74,89
USC00414525,"JACKSONVILLE, TX US",1962-07-17,,,,0,0,0,94,74,85
USC00414525,"JACKSONVILLE, TX US",1962-07-18,,,,0,0,0,93,73,74
USC00414525,"JACKSONVILLE, TX US",1962-07-19,,,,1.95,0,0,93,71,78
USC00414525,"JACKSONVILLE, TX US",1962-07-20,,,,0,0,0,94,69,90
USC00414525,"JACKSONVILLE, TX US",1962-07-21,,,,0,0,0,95,70,89
USC00414525,"JACKSONVILLE, TX US",1962-07-22,,,,0,0,0,95,71,90
USC00414525,"JACKSONVILLE, TX US",1962-07-23,,,,0,0,0,93,76,90
USC00414525,"JACKSONVILLE, TX US",1962-07-24,,,,0,0,0,93,76,91
USC00414525,"JACKSONVILLE, TX US",1962-07-25,,,,0,0,0,94,76,91
USC00414525,"JACKSONVILLE, TX US",1962-07-26,,,,0,0,0,92,70,80
USC00414525,"JACKSONVILLE, TX US",1962-07-27,,,,4,0,0,81,70,79
USC00414525,"JACKSONVILLE, TX US",1962-07-28,,,,0,0,0,87,68,78
USC00414525,"JACKSONVILLE, TX US",1962-07-29,,,,0,0,0,91,73,85
USC00414525,"JACKSONVILLE, TX US",1962-07-30,,,,0,0,0,92,73,88
USC00414525,"JACKSONVILLE, TX US",1962-07-31,,,,0,0,0,94,74,90
USC00414525,"JACKSONVILLE, TX US",1962-08-01,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-02,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-03,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-04,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-05,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-06,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-07,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-08,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-09,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-10,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-11,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-12,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-13,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-14,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-15,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-16,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-17,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-18,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-19,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-20,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-21,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-22,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-23,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-24,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-25,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-26,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-27,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-28,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-29,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-30,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-08-31,,,,0,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-01,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-02,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-03,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-04,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-05,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-06,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-07,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-08,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-09,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-10,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-11,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-12,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-13,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-14,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-15,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-16,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-17,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1962-10-18,,,,,0,0,77,59,63
USC00414525,"JACKSONVILLE, TX US",1962-10-19,,,,,0,0,79,58,62
USC00414525,"JACKSONVILLE, TX US",1962-10-20,,,,,0,0,80,57,62
USC00414525,"JACKSONVILLE, TX US",1962-10-21,,,,,0,0,78,58,65
USC00414525,"JACKSONVILLE, TX US",1962-10-22,,,,,0,0,74,52,59
USC00414525,"JACKSONVILLE, TX US",1962-10-23,,,,,0,0,79,54,61
USC00414525,"JACKSONVILLE, TX US",1962-10-24,,,,,0,0,74,50,54
USC00414525,"JACKSONVILLE, TX US",1962-10-25,,,,,0,0,64,52,61
USC00414525,"JACKSONVILLE, TX US",1962-10-26,,,,,0,0,64,46,50
USC00414525,"JACKSONVILLE, TX US",1962-10-27,,,,,0,0,68,50,57
USC00414525,"JACKSONVILLE, TX US",1962-10-28,,,,,0,0,76,57,65
USC00414525,"JACKSONVILLE, TX US",1962-10-29,,,,,0,0,78,59,63
USC00414525,"JACKSONVILLE, TX US",1962-10-30,,,,,0,0,68,47,53
USC00414525,"JACKSONVILLE, TX US",1962-10-31,,,,,0,0,66,49,55
USC00414525,"JACKSONVILLE, TX US",1962-11-01,,,,0,0,0,65,43,49
USC00414525,"JACKSONVILLE, TX US",1962-11-02,,,,0,0,0,66,44,50
USC00414525,"JACKSONVILLE, TX US",1962-11-03,,,,0,0,0,65,43,50
USC00414525,"JACKSONVILLE, TX US",1962-11-04,,,,0,0,0,67,40,50
USC00414525,"JACKSONVILLE, TX US",1962-11-05,,,,0,0,0,66,48,49
USC00414525,"JACKSONVILLE, TX US",1962-11-06,,,,0,0,0,67,49,52
USC00414525,"JACKSONVILLE, TX US",1962-11-07,,,,0,0,0,74,52,54
USC00414525,"JACKSONVILLE, TX US",1962-11-08,,,,0.46,0,0,72,51,57
USC00414525,"JACKSONVILLE, TX US",1962-11-09,,,,0,0,0,70,36,39
USC00414525,"JACKSONVILLE, TX US",1962-11-10,,,,0,0,0,68,39,51
USC00414525,"JACKSONVILLE, TX US",1962-11-11,,,,0,0,0,78,50,58
USC00414525,"JACKSONVILLE, TX US",1962-11-12,,,,0,0,0,71,49,55
USC00414525,"JACKSONVILLE, TX US",1962-11-13,,,,0,0,0,72,42,51
USC00414525,"JACKSONVILLE, TX US",1962-11-14,,,,0,0,0,74,43,50
USC00414525,"JACKSONVILLE, TX US",1962-11-15,,,,0,0,0,68,50,59
USC00414525,"JACKSONVILLE, TX US",1962-11-16,,,,0,0,0,68,54,57
USC00414525,"JACKSONVILLE, TX US",1962-11-17,,,,0.12,0,0,70,57,62
USC00414525,"JACKSONVILLE, TX US",1962-11-18,,,,0,0,0,62,57,59
USC00414525,"JACKSONVILLE, TX US",1962-11-19,,,,0.28,0,0,59,43,45
USC00414525,"JACKSONVILLE, TX US",1962-11-20,,,,0,0,0,51,40,43
USC00414525,"JACKSONVILLE, TX US",1962-11-21,,,,0.38,0,0,49,43,45
USC00414525,"JACKSONVILLE, TX US",1962-11-22,,,,0,0,0,52,45,52
USC00414525,"JACKSONVILLE, TX US",1962-11-23,,,,0,0,0,62,43,46
USC00414525,"JACKSONVILLE, TX US",1962-11-24,,,,0,0,0,75,42,58
USC00414525,"JACKSONVILLE, TX US",1962-11-25,,,,0,0,0,66,47,52
USC00414525,"JACKSONVILLE, TX US",1962-11-26,,,,0,0,0,63,52,59
USC00414525,"JACKSONVILLE, TX US",1962-11-27,,,,0.65,0,0,59,51,55
USC00414525,"JACKSONVILLE, TX US",1962-11-28,,,,0,0,0,60,46,48
USC00414525,"JACKSONVILLE, TX US",1962-11-29,,,,0,0,0,70,46,48
USC00414525,"JACKSONVILLE, TX US",1962-11-30,,,,0,0,0,68,49,52
USC00414525,"JACKSONVILLE, TX US",1963-03-01,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-02,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-03,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-04,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-05,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-06,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-07,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-08,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-09,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-10,,,,,0,0,,,
USC00414525,"JACKSONVILLE, TX US",1963-03-11,,,,0.24,0,0,78,58,59
USC00414525,"JACKSONVILLE, TX US",1963-03-12,,,,0,0,0,81,53,54
USC00414525,"JACKSONVILLE, TX US",1963-03-13,,,,0,0,0,83,49,51
USC00414525,"JACKSONVILLE, TX US",1963-03-14,,,,0,0,0,80,43,47
USC00414525,"JACKSONVILLE, TX US",1963-03-15,,,,0,0,0,65,42,51
USC00414525,"JACKSONVILLE, TX US",1963-03-16,,,,0.42,0,0,68,51,68
USC00414525,"JACKSONVILLE, TX US",1963-03-17,,,,0,0,0,84,61,64
USC00414525,"JACKSONVILLE, TX US",1963-03-18,,,,0,0,0,84,59,68
USC00414525,"JACKSONVILLE, TX US",1963-03-19,,,,0,0,0,83,64,66
USC00414525,"JACKSONVILLE, TX US",1963-03-20,,,,0,0,0,74,52,55
USC00414525,"JACKSONVILLE, TX US",1963-03-21,,,,0,0,0,74,50,53
USC00414525,"JACKSONVILLE, TX US",1963-03-22,,,,0,0,0,70,44,46
USC00414525,"JACKSONVILLE, TX US",1963-03-23,,,,0,0,0,71,42,50
USC00414525,"JACKSONVILLE, TX US",1963-03-24,,,,0,0,0,72,45,47
USC00414525,"JACKSONVILLE, TX US",1963-03-25,,,,0,0,0,76,49,63
USC00414525,"JACKSONVILLE, TX US",1963-03-26,,,,0,0,0,81,53,56
USC00414525,"JACKSONVILLE, TX US",1963-03-27,,,,0,0,0,77,45,50
USC00414525,"JACKSONVILLE, TX US",1963-03-28,,,,0,0,0,82,52,62
USC00414525,"JACKSONVILLE, TX US",1963-03-29,,,,0,0,0,81,56,63
USC00414525,"JACKSONVILLE, TX US",1963-03-30,,,,0,0,0,85,52,54
USC00414525,"JACKSONVILLE, TX US",1963-03-31,,,,0,0,0,84,55,57
USC00414525,"JACKSONVILLE, TX US",1963-04-01,,,,0,0,0,86,58,63
USC00414525,"JACKSONVILLE, TX US",1963-04-02,,,,0,0,0,85,59,65
USC00414525,"JACKSONVILLE, TX US",1963-04-03,,,,0,0,0,83,61,67
USC00414525,"JACKSONVILLE, TX US",1963-04-04,,,,0,0,0,79,57,57
USC00414525,"JACKSONVILLE, TX US",1963-04-05,,,,0.58,0,0,61,50,50
USC00414525,"JACKSONVILLE, TX US",1963-04-06,,,,1.17,0,0,54,45,47
USC00414525,"JACKSONVILLE, TX US",1963-04-07,,,,0,0,0,70,46,49
USC00414525,"JACKSONVILLE, TX US",1963-04-08,,,,0,0,0,77,49,56
USC00414525,"JACKSONVILLE, TX US",1963-04-09,,,,0,0,0,82,56,61
USC00414525,"JACKSONVILLE, TX US",1963-04-10,,,,0,0,0,94,61,75
USC00414525,"JACKSONVILLE, TX US",1963-04-11,,,,0,0,0,91,66,73
USC00414525,"JACKSONVILLE, TX US",1963-04-12,,,,0,0,0,89,58,67
USC00414525,"JACKSONVILLE, TX US",1963-04-13,,,,0,0,0,78,55,58
USC00414525,"JACKSONVILLE, TX US",1963-04-14,,,,0,0,0,83,49,55
USC00414525,"JACKSONVILLE, TX US",1963-04-15,,,,0,0,0,85,55,59
USC00414525,"JACKSONVILLE, TX US",1963-04-16,,,,0,0,0,84,58,61
USC00414525,"JACKSONVILLE, TX US",1963-04-17,,,,0,0,0,86,60,64
USC00414525,"JACKSONVILLE, TX US",1963-04-18,,,,0,0,0,81,58,64
USC00414525,"JACKSONVILLE, TX US",1963-04-19,,,,0,0,0,83,60,63
USC00414525,"JACKSONVILLE, TX US",1963-04-20,,,,0,0,0,79,55,61
USC00414525,"JACKSONVILLE, TX US",1963-04-21,,,,0,0,0,83,58,63
USC00414525,"JACKSONVILLE, TX US",1963-04-22,,,,0,0,0,89,63,73
USC00414525,"JACKSONVILLE, TX US",1963-04-23,,,,0.16,0,0,87,67,67
USC00414525,"JACKSONVILLE, TX US",1963-04-24,,,,0,0,0,68,58,65
USC00414525,"JACKSONVILLE, TX US",1963-04-25,,,,0,0,0,74,58,67
USC00414525,"JACKSONVILLE, TX US",1963-04-26,,,,0,0,0,85,65,66
USC00414525,"JACKSONVILLE, TX US",1963-04-27,,,,0,0,0,81,65,72
USC00414525,"JACKSONVILLE, TX US",1963-04-28,,,,0.1,0,0,80,61,64
USC00414525,"JACKSONVILLE, TX US",1963-04-29,,,,0.07,0,0,82,64,73
USC00414525,"JACKSONVILLE, TX US",1963-04-30,,,,0,0,0,89,58,64
USC00414525,"JACKSONVILLE, TX US",1963-05-01,,,,0,0,0,77,49,54
USC00414525,"JACKSONVILLE, TX US",1963-05-02,,,,0.02,0,0,68,49,61
USC00414525,"JACKSONVILLE, TX US",1963-05-03,,,,0,0,0,75,54,62
USC00414525,"JACKSONVILLE, TX US",1963-05-04,,,,0,0,0,83,62,67
USC00414525,"JACKSONVILLE, TX US",1963-05-05,,,,0,0,0,84,63,69
USC00414525,"JACKSONVILLE, TX US",1963-05-06,,,,0,0,0,86,64,67
USC00414525,"JACKSONVILLE, TX US",1963-05-07,,,,0,0,0,83,61,67
USC00414525,"JACKSONVILLE, TX US",1963-05-08,,,,0,0,0,84,63,68
USC00414525,"JACKSONVILLE, TX US",1963-05-09,,,,0,0,0,85,63,69
USC00414525,"JACKSONVILLE, TX US",1963-05-10,,,,0,0,0,85,66,72
USC00414525,"JACKSONVILLE, TX US",1963-05-11,,,,0,0,0,90,71,75
USC00414525,"JACKSONVILLE, TX US",1963-05-12,,,,0,0,0,89,68,73
USC00414525,"JACKSONVILLE, TX US",1963-05-13,,,,0,0,0,89,64,68
USC00414525,"JACKSONVILLE, TX US",1963-05-14,,,,0,0,0,87,65,69
USC00414525,"JACKSONVILLE, TX US",1963-05-15,,,,0,0,0,89,66,73
USC00414525,"JACKSONVILLE, TX US",1963-05-16,,,,0,0,0,89,66,72
USC00414525,"JACKSONVILLE, TX US",1963-05-17,,,,0,0,0,85,71,74
USC00414525,"JACKSONVILLE, TX US",1963-05-18,,,,0,0,0,90,74,78
USC00414525,"JACKSONVILLE, TX US",1963-05-19,,,,0,0,0,88,73,75
USC00414525,"JACKSONVILLE, TX US",1963-05-20,,,,0.31,0,0,87,65,69
